# Fiducial parameters, omega_b = 0.022137, omega_cdm = 0.11897, 100*theta_s = 1.0409, tau_reio = 0.08783, sigma_NL = 7, beta_0^Euclid = 1, beta_1^Euclid = 1, Omega_Lambda = 0, Omega_m = 0, H0 = 0, sigma8 = 0
14719.095 14772.731
14205.476 14254.645
13717.232 13762.347
13252.804 13294.235
12810.744 12848.825
12389.704 12424.734
11988.43 12020.678
11605.754 11635.462
11240.589 11267.976
30299.063 30594.993
28904.834 29172.042
27593.556 27834.907
26359.904 26577.993
25198.847 25396.019
24105.62 24283.99
23075.739 23237.209
22105.011 22251.289
21189.515 21322.138
20325.584 20445.929
19509.798 19619.099
18738.977 18838.337
18010.167 18100.577
17320.618 17402.963
16667.772 16742.846
16049.258 16117.769
15462.872 15525.455
14906.572 14963.796
14378.458 14430.832
13876.763 13924.744
13399.851 13443.846
12946.198 12986.575
12514.391 12551.479
12103.114 12137.208
11711.142 11742.507
11337.335 11366.211
10980.632 11007.233
29572.204 29863.832
28211.734 28474.911
26932.18 27169.752
25728.351 25942.893
24595.339 24789.182
23528.499 23703.743
22523.457 22681.99
21576.123 21719.643
20682.674 20812.706
19839.535 19957.445
19043.369 19150.381
18291.075 18388.285
17579.772 17668.16
16906.777 16987.223
16269.597 16342.885
15665.917 15732.749
15093.588 15154.593
14550.618 14606.358
14035.154 14086.132
13545.472 13592.14
13079.974 13122.735
12637.177 12676.392
12215.699 12251.694
11814.258 11847.323
11431.658 11462.055
11066.786 11094.751
10718.608 10744.351
28844.241 29131.048
27517.561 27776.229
26269.763 26503.115
25095.787 25306.379
23990.849 24180.992
22950.423 23122.2
21970.247 22125.531
21046.335 21186.807
20174.96 20302.133
19352.637 19467.866
18576.115 18680.612
17842.372 17937.221
17148.599 17234.772
16492.181 16570.547
15870.687 15942.023
15281.861 15346.861
14723.61 14782.894
14193.989 14248.113
13691.193 13740.654
13213.541 13258.784
12759.476 12800.898
12327.55 12365.508
11916.418 11951.231
11524.829 11556.782
11151.615 11180.967
10795.694 10822.675
10456.055 10480.873
28119.479 28401.007
26826.423 27080.162
25610.225 25838.972
24465.956 24672.243
23388.957 23575.074
22374.819 22542.829
21419.39 21571.147
20518.787 20655.959
19669.382 19793.464
18867.779 18980.111
18110.81 18212.593
17395.532 17487.837
16719.208 16802.996
16079.291 16155.421
15473.412 15542.652
14899.374 14962.407
14355.136 14412.576
13838.805 13891.199
13348.621 13396.458
12882.947 12926.665
12440.264 12480.255
12019.162 12055.776
11618.331 11651.881
11236.549 11267.317
10872.682 10900.92
10525.672 10551.607
10194.536 10218.37
27401.858 27677.708
26142.076 26390.522
24957.151 25180.959
23842.284 24043.959
22792.937 22974.746
21804.818 21968.802
20873.884 21021.877
19996.355 20130.005
19168.697 19289.484
18387.603 18496.853
17649.991 17748.887
16952.992 17042.594
16293.942 16375.199
15670.361 15744.119
15079.942 15146.959
14520.544 14581.494
13990.181 14045.667
13487.008 13537.57
13009.311 13055.43
12555.496 12597.603
12124.083 12162.562
11713.699 11748.894
11323.067 11355.285
10950.999 10980.515
10596.386 10623.449
10258.201 10283.031
9935.4846 9958.2803
26694.951 26964.783
25467.932 25710.772
24313.799 24532.382
23227.882 23424.684
22205.764 22383.025
21243.266 21403.003
20336.454 20480.48
19481.647 19611.59
18675.405 18792.727
17914.51 18020.518
17195.961 17291.824
16516.965 16603.729
15874.929 15953.529
15267.438 15338.709
14692.246 14756.932
14147.269 14206.036
13630.572 13684.013
13140.361 13189.005
12674.964 12719.285
12232.831 12273.251
11812.52 11849.417
11412.694 11446.404
11032.11 11062.934
10669.609 10697.818
10324.115 10349.949
9994.6231 10018.299
9680.2013 9701.9122
26001.983 26265.511
24807.065 25044.038
23683.104 23896.223
22625.555 22817.265
21630.119 21802.632
20692.729 20848.036
19809.556 19949.446
18977.017 19103.097
18191.764 18305.476
17450.666 17553.3
16750.8 16843.508
16089.45 16173.262
15464.089 15539.927
14872.369 14941.054
14312.102 14374.368
13781.261 13837.76
13277.961 13329.276
12800.454 12847.107
12347.115 12389.569
11916.433 11955.103
11507.006 11542.26
11117.53 11149.699
10746.796 10776.174
10393.675 10420.526
10057.119 10081.677
9736.1501 9758.6277
9429.8604 9450.4454
25325.84 25582.829
24162.228 24393.122
23067.695 23275.156
22037.815 22224.255
21068.405 21236.005
20155.505 20306.231
19295.39 19431.006
18484.573 18606.663
17719.795 17829.781
16998.009 17097.16
16316.37 16405.823
15672.234 15753.002
15063.143 15136.132
14486.809 14552.828
13941.104 14000.873
13424.053 13478.214
12933.824 12982.949
12468.713 12513.313
12027.139 12067.669
11607.631 11644.495
11208.823 11242.384
10829.446 10860.026
10468.323 10496.209
10124.355 10149.805
9796.5202 9819.7637
9483.8684 9505.1101
9185.5141 9204.9374
24669.089 24919.354
23535.873 23760.517
22469.912 22671.559
21466.898 21647.926
20522.757 20685.317
19633.639 19779.666
18795.915 18927.148
18006.191 18124.191
17261.298 17367.463
16558.266 16653.848
15894.328 15980.445
15266.91 15344.559
14673.62 14743.691
14112.229 14175.517
13580.668 13637.88
13077.012 13128.778
12599.477 12646.358
12146.407 12188.903
11716.26 11754.818
11307.605 11342.62
10919.112 10950.937
10549.545 10578.496
10197.758 10224.115
9862.6803 9886.6941
9543.3181 9565.2119
9238.745 9258.7183
8948.0991 8966.3299
24034.006 24277.411
22930.171 23148.442
21891.828 22087.551
20914.784 21090.299
19995.073 20152.499
19128.944 19270.187
18312.867 18439.639
17543.538 17657.374
16817.868 16920.146
16132.969 16224.92
15486.146 15568.869
14874.893 14949.367
14296.88 14363.981
13749.939 13810.447
13232.053 13286.662
12741.349 12790.677
12276.091 12320.687
11834.663 11875.017
11415.567 11452.115
11017.407 11050.536
10638.888 10668.944
10278.808 10306.098
9936.0485 9960.8455
9609.5689 9632.1169
9298.4 9318.9161
9001.6398 9020.3175
8718.4486 8735.4608
23422.63 23659.134
22347.068 22558.931
21335.303 21525.071
20383.252 20553.228
19487.052 19639.321
18643.05 18779.488
17847.808 17970.099
17098.107 17207.763
16390.942 16489.316
15723.497 15811.801
15093.148 15172.462
14497.455 14568.741
13934.149 13998.266
13401.117 13458.832
12896.396 12948.388
12418.161 12465.036
11964.72 12007.016
11534.501 11572.698
11126.043 11160.567
10737.986 10769.216
10369.07 10397.342
10018.123 10043.737
9684.0554 9707.2769
9365.8533 9386.9199
9062.5723 9081.6951
8773.3338 8790.7007
8497.3196 8513.0979
22836.763 23066.423
21788.284 21993.797
20801.98 20985.85
19873.873 20038.364
19000.198 19147.362
18177.396 18309.078
17402.116 17519.974
16671.224 16776.742
15981.789 16076.299
15331.068 15415.762
14716.507 14792.443
14135.725 14203.85
13586.512 13647.67
13066.81 13121.752
12574.704 12624.098
12108.419 12152.857
11666.303 11706.313
11246.825 11282.877
10848.562 10881.071
10470.188 10499.524
10110.475 10136.967
9768.2802 9792.2203
9442.5424 9464.1897
9132.2729 9151.8582
8836.5515 8854.2796
8554.5216 8570.5748
8285.3856 8299.9261
22277.977 22500.942
21255.319 21454.625
20293.293 20471.399
19388.018 19547.152
18535.823 18678.002
17733.239 17860.277
16976.998 17090.524
16264.044 16365.519
15591.519 15682.254
14956.751 15037.914
14357.247 14429.88
13790.687 13855.72
13254.917 13313.178
12747.929 12800.155
12267.858 12314.703
11812.97 11855.016
11381.657 11419.421
10972.426 11006.366
10583.887 10614.411
10214.75 10242.219
9863.8153 9888.5505
9529.9696 9552.2553
9212.1774 9232.2665
8909.4749 8927.5918
8620.9643 8637.3082
8345.8104 8360.5581
8083.2353 8096.544
21747.644 21964.141
20749.485 20942.799
19810.494 19983.041
18926.885 19080.853
18095.074 18232.447
17311.677 17434.238
16573.505 16682.855
15877.575 15975.152
15221.101 15308.192
14601.474 14679.229
14016.263 14085.704
13463.203 13525.245
12940.193 12995.648
12445.275 12494.867
11976.626 12020.998
11532.558 11572.279
11111.5 11147.077
10711.995 10743.877
10332.687 10361.274
9972.3169 9997.9619
9629.7151 9652.7309
9303.7944 9324.4588
8993.5444 9012.1039
8698.0245 8714.6975
8416.3585 8431.3389
8147.7313 8161.1908
7891.3837 7903.4748
21246.962 21457.292
20271.924 20459.531
19354.677 19521.931
18491.519 18640.571
17678.952 17811.751
16913.669 17031.969
16192.556 16297.932
15512.702 15606.565
14871.383 14955
14266.053 14340.555
13694.337 13760.73
13154.026 13213.207
12643.065 12695.834
12159.543 12206.611
11701.682 11743.679
11267.831 11305.317
10856.456 10889.927
10466.135 10496.033
10095.544 10122.259
9743.4535 9767.3314
9408.7202 9430.0673
9090.2828 9109.3706
8787.1546 8804.2236
8498.4167 8513.6801
8223.2136 8236.8601
7960.7489 7972.9457
7710.2813 7721.1763
20776.324 20980.847
19823.015 20005.251
18926.202 19088.48
18082.267 18226.7
17287.789 17416.29
16539.534 16653.829
15834.46 15936.097
15169.718 15260.087
14542.648 14622.994
13950.761 14022.196
13391.735 13455.249
12863.41 12919.886
12363.779 12414.004
11890.973 11935.645
11443.255 11482.994
11019.01 11054.366
10616.74 10648.202
10235.055 10263.054
9872.6606 9897.5805
9528.3541 9550.534
9201.019 9220.7589
8889.6175 8907.1832
8593.1851 8608.8118
8310.8235 8324.7195
8041.6965 8054.0458
7785.0255 7795.9911
7540.0857 7549.8117
20334.194 20533.303
19401.29 19578.529
18523.67 18681.323
17697.793 17837.934
16920.308 17044.818
16188.053 16298.628
15498.048 15596.211
14847.507 14934.626
14233.827 14311.127
13654.573 13723.148
13107.472 13168.298
12590.412 12644.358
12101.428 12149.268
11638.694 11681.116
11200.508 11238.122
10785.291 10818.638
10391.579 10421.138
10018.01 10044.207
9663.3177 9686.5299
9326.3266 9346.8867
9005.9438 9024.1464
8701.1541 8717.2596
8411.0137 8425.2528
8134.6437 8147.2203
7871.226 7882.3202
7619.9988 7629.7698
7380.2529 7388.8412
19918.814 20112.936
19005.075 19177.718
18145.484 18298.889
17336.571 17472.774
16575.053 16695.903
15857.831 15964.995
15181.988 15276.964
14544.794 14628.927
13943.699 14018.197
13376.317 13442.259
12840.425 12898.771
12333.954 12385.559
11854.979 11900.608
11401.712 11442.041
10972.486 11008.117
10565.756 10597.223
10180.087 10207.862
9814.1458 9838.6482
9466.6935 9488.2941
9136.5781 9155.6046
8822.7297 8839.4717
8524.154 8538.8678
8239.9269 8252.839
7969.1878 7980.4985
7711.1354 7721.0213
7465.0239 7473.6409
7230.1586 7237.6444
19528.522 19718.106
18632.782 18801.257
17790.128 17939.689
16997.154 17129.798
16250.641 16368.184
15547.548 15651.63
14885.016 14977.11
14260.367 14341.799
13671.103 13743.062
13114.884 13178.433
12589.53 12645.617
12093.014 12142.482
11623.449 11667.053
11179.082 11217.49
10758.281 10792.086
10359.53 10389.258
9981.4227 10007.542
9622.6536 9645.5764
9282.0078 9302.1005
8958.3563 8975.9423
8650.6506 8666.0155
8357.9164 8371.3127
8079.2478 8090.8988
7813.8015 7823.9043
7560.7922 7569.5206
7319.4888 7326.9961
7089.2105 7095.632
19160.577 19346.058
18281.799 18446.518
17455.108 17601.214
16677.159 16806.612
15944.793 16059.374
15255.024 15356.346
14605.045 14694.558
13992.229 14071.238
13414.124 13483.802
12868.435 12929.829
12353.023 12407.069
11865.898 11913.43
11405.211 11446.973
10969.241 11005.894
10556.387 10588.518
10165.163 10193.293
9794.1906 9818.779
9442.1874 9463.6441
9107.9624 9126.6495
8790.4084 8806.6456
8488.4972 8502.5668
8201.273 8213.4246
7927.8474 7938.3016
7667.3931 7676.3447
7419.1401 7426.7606
7182.3712 7188.8118
6956.4187 6961.8128
18811.054 18992.802
17948.378 18109.696
17136.845 17279.835
16373.168 16499.749
15654.241 15766.162
14977.131 15075.976
14339.08 14426.276
13737.51 13814.343
13170.011 13237.636
12634.33 12693.782
12128.368 12180.57
11650.171 11695.947
11197.923 11238.009
10769.936 10804.985
10364.638 10395.232
9980.5702 10007.224
9616.3796 9639.5496
9270.8083 9290.9001
8942.6871 8960.0593
8630.9295 8645.8989
8334.5262 8347.3727
8052.5394 8063.5102
7784.0971 7793.4108
7528.3876 7536.2371
7284.6548 7291.2101
7052.1953 7057.606
6830.3537 6834.7516
18476.113 18654.433
17628.855 17787.068
16831.841 16971.999
16081.836 16205.817
15375.786 15485.305
14710.808 14807.42
14084.192 14169.3
13493.403 13568.272
12936.072 13001.842
12409.988 12467.68
11913.087 11963.614
11443.451 11487.627
10999.297 11037.849
10578.965 10612.541
10180.913 10210.089
9803.7084 9828.9946
9446.0221 9467.8714
9106.6191 9125.4339
8784.3515 8800.4877
8478.1525 8491.9245
8187.0312 8198.7168
7910.0667 7919.9116
7646.4029 7654.6242
7395.2429 7402.032
7155.8444 7161.3701
6927.5166 6931.9276
6709.6161 6713.0432
18150.896 18325.964
17318.594 17473.88
16535.667 16673.17
15798.931 15920.485
15105.382 15212.665
14452.183 14546.72
13836.669 13919.84
13256.349 13329.399
12708.896 12772.946
12192.133 12248.192
11704.035 11753.004
11242.717 11285.399
10806.425 10843.543
10393.532 10425.726
10002.52 10030.361
9631.9844 9655.9777
9280.6182 9301.214
8947.209 8964.8066
8630.6292 8645.5825
8329.8314 8342.4527
8043.8423 8054.408
7771.7577 7780.5121
7512.7368 7519.8958
7265.997 7271.7512
7030.8095 7035.3267
6806.4958 6809.9239
6592.4241 6594.8933
17830.037 18001.864
17012.473 17164.857
16243.43 16378.314
15519.776 15638.946
14838.552 14943.649
14196.97 14289.487
13592.409 13673.697
13022.417 13093.701
12484.709 12547.092
11977.145 12031.621
11497.734 11545.192
11044.624 11085.86
10616.094 10651.819
10210.542 10241.392
9826.481 9853.0204
9462.5281 9485.2592
9117.401 9136.7701
8789.9087 8806.3127
8478.9442 8492.7345
8183.4785 8194.966
7902.5562 7912.0156
7635.2893 7642.9636
7380.852 7386.9563
7138.476 7143.2001
6907.4455 6910.9567
6687.0946 6689.54
6476.8027 6478.312
17508.03 17676.433
16705.235 16854.564
15950.11 16082.246
15239.57 15356.249
14570.707 14673.527
13940.775 14031.194
13347.199 13426.54
12787.569 12857.032
12259.638 12320.307
11761.304 11814.157
11290.612 11336.524
10845.74 10885.496
10425 10459.303
10026.818 10056.297
9649.7333 9674.9475
9292.3889 9313.8353
8953.5256 8971.6467
8631.974 8647.1637
8326.6473 8339.2546
8036.5356 8046.8692
7760.7009 7769.034
7498.2714 7504.8459
7248.4368 7253.4666
7010.4426 7014.1168
6783.5866 6786.0716
6567.2149 6568.6574
6360.7185 6361.2476
17179.037 17343.585
16391.308 16537.199
15650.382 15779.429
14953.224 15067.109
14296.974 14397.246
13678.933 13767.013
13096.571 13173.748
12547.52 12614.966
12029.571 12088.351
11540.663 11591.734
11078.873 11123.096
10642.417 10680.563
10229.633 10262.397
9838.9798 9866.9805
9469.0225 9492.8123
9118.4301 9138.5006
8785.967 8802.7561
8470.4859 8484.3835
8170.9206 8182.2727
7886.2805 7895.3932
7615.6453 7622.7898
7358.1601 7363.5763
7113.0299 7116.9305
6879.5148 6882.0876
6656.9259 6658.3363
6444.622 6445.0157
6242.0057 6241.5112
16837.451 16997.45
16065.337 16207.163
15339.13 15464.522
14655.846 14766.423
14012.673 14109.933
13406.963 13492.281
12836.229 12910.86
12298.149 12363.233
11790.555 11847.13
11311.423 11360.426
10858.87 10901.143
10431.144 10467.444
10026.617 10057.624
9643.7763 9670.1005
9281.2164 9303.4008
8937.6322 8956.1611
8611.8127 8627.1177
8302.6335 8315.0996
8009.0498 8019.0185
7730.0907 7737.8646
7464.8547 7470.7018
7212.5039 7216.6616
6972.2594 6974.9382
6743.3963 6744.782
6525.2396 6525.4961
6317.161 6316.4327
6118.5755 6116.9894
16477.896 16632.354
15722.193 15859.048
15011.452 15132.364
14342.747 14449.264
13713.317 13806.88
13120.565 13202.498
12562.052 12633.568
12035.504 12097.707
11538.794 11592.692
11069.941 11116.444
10627.099 10667.028
10208.552 10242.645
9812.7073 9841.6296
9438.0832 9462.4307
9083.3036 9103.6083
8747.0913 8763.8277
8428.261 8441.8526
8125.7122 8136.5368
7838.4225 7846.8155
7565.4419 7571.7009
7305.8882 7310.2766
7058.9417 7061.6931
6823.8402 6825.1617
6599.8744 6599.9491
6386.3842 6385.3731
6182.7548 6180.8001
5988.4138 5985.6404
16095.748 16243.376
15357.457 15488.161
14663.127 14778.477
14009.889 14111.357
13395.04 13484
12816.036 12893.756
12270.492 12338.135
11756.179 11814.808
11271.018 11321.606
10813.073 10856.498
10380.537 10417.593
9971.7338 10003.137
9585.1052 9611.5009
9219.2038 9241.1711
8872.6849 8890.7411
8544.3006 8558.9074
8232.8926 8244.4627
7937.3858 7946.2875
7656.7816 7663.3422
7390.1522 7394.6616
7136.6358 7139.3513
6895.4318 6896.5814
6665.7958 6665.5816
6447.0352 6445.6359
6238.5052 6236.078
6039.6055 6036.2891
5849.7771 5845.6934
15687.308 15826.531
14967.598 15090.702
14290.778 14399.234
13654.043 13749.238
13054.75 13137.984
12490.413 12562.891
11958.703 12021.53
11457.444 11511.636
10984.606 11031.092
10538.299 10577.922
10116.761 10150.282
9718.3553 9746.4636
9341.563 9364.8789
8984.972 9004.0536
8647.2714 8662.6172
8327.2441 8339.2998
8023.7612 8032.925
7735.7744 7742.4021
7462.3104 7466.7181
7202.4648 7204.9327
6955.3978 6956.1744
6720.329 6719.6345
6496.5331 6494.5628
6283.3349 6280.2613
6080.1063 6076.081
5886.2622 5881.419
5701.2581 5695.7142
15250.275 15379.265
14550.419 14664.236
13892.305 13992.314
13273.198 13360.691
12690.52 12766.715
12141.849 12207.876
11624.914 11681.818
11137.596 11186.335
10677.92 10719.374
10244.044 10279.012
9834.2527 9863.4593
9446.9545 9471.0538
9080.6705 9100.2539
8734.0273 8749.6265
8405.7494 8417.84
8094.6532 8103.6602
7799.6405 7805.9441
7519.6921 7523.6319
7253.8614 7255.739
7001.269 7001.352
6761.0985 6759.6238
6532.5912 6529.7687
6315.0417 6311.0576
6107.7939 6102.8122
5910.2371 5904.4021
5721.8026 5715.2411
5541.961 5534.7843
14783.813 14900.55
14105.119 14207.782
13466.942 13556.78
12866.619 12944.821
12301.644 12369.336
11769.664 11827.896
11268.471 11318.215
10796.006 10838.157
10350.352 10385.733
9929.7199 9959.0798
9532.4452 9556.4631
9156.9825 9176.2731
8801.8966 8817.016
8465.855 8477.3034
8147.6201 8155.8451
7846.0439 7851.4453
7560.0612 7562.9967
7288.6833 7289.4723
7030.992 7029.9184
6786.135 6783.4499
6553.3202 6549.2461
6331.8121 6326.5458
6120.9268 6114.6424
5920.028 5912.8791
5728.5238 5720.6449
5545.8628 5537.3718
5371.5317 5362.5319
14288.974 14391.326
13632.704 13722.238
13015.647 13093.487
12435.22 12502.445
11888.995 11946.631
11374.69 11423.697
10890.167 10931.435
10433.432 10467.786
10002.626 10030.825
9596.0194 9618.7536
9212 9229.8974
8849.0722 8862.7013
8505.8472 8515.7226
8181.0355 8187.6203
7873.44 7877.1482
7581.95 7583.1517
7305.5352 7304.5611
7043.2393 7040.3846
6794.1745 6789.7011
6557.5164 6551.6557
6332.4993 6325.4558
6118.4117 6110.3662
5914.5926 5905.7046
5720.4268 5710.8364
5535.3419 5525.1716
5358.805 5348.1617
5190.3197 5179.2968
13768.729 13854.558
13136.007 13210.429
12541.125 12605.133
11981.587 12036.139
11455.044 11501.058
10959.291 10997.63
10492.265 10523.732
10052.039 10077.377
9636.819 9656.7153
9244.9335 9260.0149
8874.8278 8885.6634
8525.0582 8532.1639
8194.2845 8198.1276
7881.2628 7882.2635
7584.838 7583.372
7303.9391 7300.3414
7037.5721 7032.1419
6784.8149 6777.8189
6544.8112 6536.4856
6316.766 6307.319
6099.9412 6089.5559
5893.6507 5882.4888
5697.2571 5685.4606
5510.1675 5497.8605
5331.8298 5319.1205
5161.7306 5148.7126
4999.3913 4986.1458
13227.881 13295.159
12619.614 12677.042
12047.758 12096.189
11509.905 11550.171
11003.794 11036.697
10527.301 10553.599
10078.436 10098.836
9655.3464 9670.5052
9256.3038 9266.8296
8879.6993 8886.1478
8524.0368 8526.9123
8187.9268 8187.6867
7870.0798 7867.1383
7569.2989 7564.0283
7284.4732 7277.2054
7014.5723 7005.603
6758.6401 6748.2328
6515.7898 6504.1788
6285.198 6272.5898
6066.1003 6052.6762
5857.7866 5843.7057
5659.5976 5644.9992
5470.9204 5455.9263
5291.1847 5275.9008
5119.86 5104.3776
4956.4527 4940.85
4800.5026 4784.847
12673.112 12720.049
12089.904 12128.673
11541.638 11572.949
11026.001 11050.553
10540.819 10559.293
10084.053 10097.094
9653.7914 9662.0046
9248.2538 9252.2036
8865.7816 8865.9911
8504.8299 8501.7776
8163.9623 8158.0824
7841.8454 7833.5315
7537.2415 7526.8497
7249.0019 7236.8519
6976.0609 6962.4366
6717.4295 6702.5833
6472.1909 6456.3464
6239.4941 6222.8496
6018.5493 6001.2786
5808.6232 5790.8779
5609.035 5590.9469
5419.1522 5400.8359
5238.3869 5219.9417
5066.1925 5047.7035
4902.0602 4883.5998
4745.5164 4727.1458
4596.1203 4577.8909
12112.576 12137.748
11554.66 11573.447
11030.202 11043.166
10536.985 10544.687
10072.924 10075.918
9636.0638 9634.8788
9224.5743 9219.7088
8836.7488 8828.6691
8470.9981 8460.1378
8125.8425 8112.5983
7799.9062 7784.6378
7491.9119 7474.9449
7200.6744 7182.3031
6925.0939 6905.5814
6664.1498 6643.7287
6416.8956 6395.7713
6182.4532 6160.807
5960.0083 5937.9994
5748.8047 5726.5717
5548.1408 5525.8028
5357.3649 5335.0244
5175.8716 5153.6163
5003.0984 4981.003
4838.5222 4816.6495
4681.6562 4660.0581
4532.0473 4510.7662
4389.2735 4368.3437
11555.421 11557.875
11022.617 11020.537
10521.797 10515.592
10050.838 10040.929
9607.7453 9594.5569
9190.6485 9174.59
8797.7962 8779.2559
8427.5559 8406.8991
8078.4078 8055.9752
7748.9365 7725.0401
7437.8264 7412.7484
7143.8562 7117.8515
6865.8929 6839.191
6602.8847 6575.6899
6353.8563 6326.3474
6117.9028 6090.2363
5894.1851 5866.4975
5681.9248 5654.3346
5480.3993 5453.0078
5288.9381 5261.8306
5106.9186 5080.1665
4933.7623 4907.425
4768.9317 4743.0582
4611.9271 4586.5566
4462.2835 4437.4461
4319.568 4295.2864
4183.3776 4159.6679
11011.344 10990.687
10503.035 10479.72
10025.271 9999.557
9576.0223 9548.19
9153.3835 9123.7246
8755.5653 8724.3686
8380.894 8348.4363
8027.8094 7994.3535
7694.8591 7660.6518
7380.6908 7345.9577
7084.0473 7048.992
6803.7619 6768.5674
6538.7523 6503.5823
6288.014 6253.0126
6050.6152 6015.9067
5825.6919 5791.3827
5612.4428 5578.6237
5410.1246 5376.8726
5218.0475 5185.4258
5035.5711 5003.6304
4862.1012 4830.8813
4697.0855 4666.6168
4540.0109 4510.3161
4390.4006 4361.4945
4247.8105 4219.7013
4111.8277 4084.5179
3982.0674 3955.5546
10489.952 10446.407
10005.085 9960.7466
9549.3897 9504.364
9120.9239 9075.3513
8717.8656 8671.9078
8338.5046 8292.33
7981.241 7935.0158
7644.5838 7598.4689
7327.1448 7281.2935
7027.6318 6982.1844
6744.8439 6699.9257
6477.6662 6433.3888
6225.0649 6181.5267
5986.0805 5943.3661
5759.8232 5718.0023
5545.4679 5504.5974
5342.2492 5302.3749
5149.4576 5110.615
4966.4343 4928.6491
4792.5682 4755.8567
4627.2918 4591.6624
4470.0782 4435.5327
4320.4375 4286.9722
4177.9144 4145.5205
4042.0855 4010.7492
3912.5566 3882.2602
3788.9605 3759.6833
10000.009 9934.4253
9537.1399 9472.5693
9102.1555 9038.5561
8693.1973 8630.5711
8308.5208 8246.9019
7946.4893 7885.9286
7605.5719 7546.1275
7284.3419 7226.0757
6981.4715 6924.446
6695.7246 6639.997
6425.9524 6371.5724
6171.0892 6118.0991
5930.1461 5878.5812
5702.2059 5652.0932
5486.418 5437.7749
5281.9937 5234.8292
5088.2016 5042.5178
4904.3633 4860.1563
4729.8496 4687.1086
4564.0765 4522.7849
4406.5018 4366.6379
4256.622 4218.1601
4113.9693 4076.8806
3978.1088 3942.3615
3848.6359 3814.1952
3725.1743 3692.0034
3607.3733 3575.434
9548.8767 9462.6982
9106.2312 9022.775
8690.2922 8609.3721
8299.2766 8220.7614
7931.5109 7855.3117
7585.4253 7511.48
7259.5514 7187.815
6952.5216 6882.9615
6663.0628 6595.6551
6389.9903 6324.7135
6132.2032 6069.0354
5888.6803 5827.5984
5658.4742 5599.4542
5440.7063 5383.7211
5234.5619 5179.5797
5039.2857 4986.2709
4854.1774 4803.0914
4678.5874 4629.3892
4511.9135 4464.5587
4353.5965 4308.0377
4203.1176 4159.3052
4059.9948 4017.8778
3923.7806 3883.3068
3794.0587 3755.1751
3670.4422 3633.0947
3552.5708 3516.705
3440.1093 3405.6706
9141.9943 9037.1888
8717.555 8617.0493
8318.7685 8222.2374
7943.9179 7851.1027
7591.3925 7502.0874
7259.6813 7173.7178
6947.372 6864.608
6653.1489 6573.4637
6375.788 6299.0773
6114.1503 6040.3198
5867.1776 5796.1392
5633.8885 5565.5594
5413.3727 5347.6745
5204.7863 5141.6426
5007.3467 4946.6811
4820.3285 4762.0651
4643.0594 4587.1228
4474.9159 4421.2316
4315.3196 4263.813
4163.734 4114.3304
4019.6613 3972.286
3882.6388 3837.2181
3752.2372 3708.6983
3628.0572 3586.3283
3509.7276 3469.7374
3396.9028 3358.5813
3289.2614 3252.5398
8782.3205 8661.263
8373.9406 8258.602
7990.2926 7880.2148
7629.7159 7524.5196
7290.6536 7190.0236
6971.6457 6875.3143
6671.3278 6579.0636
6388.4295 6300.0309
