# Fiducial parameters, omega_b = 0.0221, omega_cdm = 0.12, 100*theta_s = 1.0411, tau_reio = 0.09, custom1 = 0.3, custom2 = 0.2, custom3 = 0.032826, custom4 = 4.515, custom5 = -11, sigma_NL = 7, beta_0^Euclid = 1, beta_1^Euclid = 1, Omega_Lambda = 0, Omega_m = 0, H0 = 0, sigma8 = 0
    2  846.98732  0.040424061  2.7261536  2.6028704e-07  0.0026973832  
    3  403.41417  0.033493428  1.6942139  1.2887947e-07  0.0014335276  
    4  228.93904  0.022990491  1.0371622  7.8879719e-08  0.00088023221  
    5  145.42996  0.013944696  0.63780043  5.4119216e-08  0.00058943455  
    6  100.05956  0.0076428438  0.39399537  3.9714395e-08  0.00041796627  
    7  73.127881  0.0038839477  0.24443737  3.0594823e-08  0.00030874624  
    8  55.994118  0.0019459559  0.15244778  2.4354048e-08  0.00023513733  
    9  44.521243  0.0010917681  0.096099083  1.9923049e-08  0.00018335727  
   10  36.508228  0.0007729868  0.062054105  1.6620169e-08  0.00014583051  
   11  30.708529  0.00066273195  0.042022311  1.3904506e-08  0.00011783961  
   12  26.398624  0.00060779349  0.030689183  1.1917294e-08  9.6683395e-05  
   13  23.094376  0.00055947513  0.024614748  1.033195e-08  8.0312722e-05  
   14  20.50232  0.00051541727  0.021588781  9.0507079e-09  6.7314702e-05  
   15  18.436924  0.0004835367  0.020209569  8.0016911e-09  5.7029836e-05  
   16  16.763449  0.00046670876  0.019602821  7.1324519e-09  4.880524e-05  
   17  15.372395  0.00046102269  0.019259413  6.4036625e-09  4.2098021e-05  
   18  14.206704  0.00045965507  0.018899912  5.7843515e-09  3.6482895e-05  
   19  13.217816  0.00045840123  0.018433544  5.2540033e-09  3.1776337e-05  
   20  12.361018  0.00045483249  0.017825473  4.7916482e-09  2.7816691e-05  
   21  11.611688  0.00045053168  0.017107963  4.3850575e-09  2.4482366e-05  
   22  10.950632  0.00044777952  0.016332985  4.0248143e-09  2.1644367e-05  
   23  10.360275  0.00044787687  0.015564234  3.70535e-09  1.9211778e-05  
   24  9.8252292  0.00045148097  0.014860952  3.4202392e-09  1.7098424e-05  
   25  9.3372262  0.00045782431  0.014252852  3.1655114e-09  1.5262895e-05  
   26  8.8898247  0.00046589112  0.013756202  2.9369733e-09  1.3670446e-05  
   27  8.4767722  0.00047510702  0.013363021  2.731486e-09  1.229455e-05  
   28  8.0924245  0.00048505617  0.013055283  2.5459436e-09  1.1106276e-05  
   29  7.7333824  0.00049551536  0.012799027  2.3784447e-09  1.0078649e-05  
   30  7.3968081  0.00050630951  0.012556311  2.227002e-09  9.1794638e-06  
   31  7.0800888  0.0005172463  0.012292988  2.0890945e-09  8.3760463e-06  
   32  6.7815109  0.00052807436  0.011990116  1.9636053e-09  7.6594648e-06  
   33  6.4995858  0.00053849502  0.011632548  1.8490962e-09  7.02552e-06  
   34  6.2329564  0.00054832578  0.011209401  1.7442773e-09  6.4676404e-06  
   35  5.9807919  0.00055764851  0.010726835  1.6481081e-09  5.9764338e-06  
   36  5.7423931  0.00056666123  0.010195275  1.5597909e-09  5.5400473e-06  
   37  5.5170733  0.00057549519  0.0096250475  1.4782184e-09  5.1465456e-06  
   38  5.3041971  0.00058414471  0.0090261073  1.4028462e-09  4.7911304e-06  
   39  5.1031414  0.00059256734  0.0084083135  1.333174e-09  4.4702394e-06  
   40  4.9132835  0.00060071064  0.0077815258  1.2685477e-09  4.1794191e-06  
   41  4.7340478  0.00060856411  0.0071542149  1.2082263e-09  3.9139366e-06  
   42  4.5650484  0.00061606503  0.0065292967  1.1519765e-09  3.6707344e-06  
   43  4.4059469  0.00062319262  0.0059082983  1.0994903e-09  3.4467998e-06  
   44  4.2564047  0.00062991607  0.0052927469  1.050408e-09  3.2385835e-06  
   45  4.11606  0.00063621328  0.0046839532  1.004403e-09  3.0427128e-06  
   46  3.9844584  0.00064210679  0.0040823618  9.6123426e-10  2.8582593e-06  
   47  3.861122  0.00064759781  0.003488201  9.2083569e-10  2.684817e-06  
   48  3.745573  0.00065272754  0.0029016991  8.8294514e-10  2.5218191e-06  
   49  3.6373336  0.00065750721  0.0023230842  8.4733206e-10  2.3685388e-06  
   50  3.5359424  0.00066195722  0.0017528618  8.137271e-10  2.2242502e-06  
   51  3.4410045  0.0006661649  0.0011926447  7.8201306e-10  2.0887394e-06  
   52  3.352141  0.00067019676  0.00064432304  7.5209716e-10  1.9618642e-06  
   53  3.2689736  0.00067412931  0.00010978691  7.2386138e-10  1.843399e-06  
   54  3.1911235  0.00067803908  -0.00040907368  6.9718071e-10  1.7330343e-06  
   55  3.1182148  0.00068199884  -0.0009109438  6.7188235e-10  1.6304288e-06  
   56  3.0498822  0.00068606639  -0.001396809  6.4789884e-10  1.5353707e-06  
   57  2.9857628  0.00069029578  -0.00186823  6.2517543e-10  1.4476363e-06  
   58  2.9254939  0.00069475107  -0.0023267674  6.0364331e-10  1.3669409e-06  
   59  2.8687127  0.00069946629  -0.0027739819  5.8321808e-10  1.2929383e-06  
   60  2.8150565  0.00070451551  -0.0032114343  5.6379824e-10  1.225221e-06  
   61  2.7641878  0.00070991886  -0.0036405613  5.4526616e-10  1.1633495e-06  
   62  2.7158692  0.00071568078  -0.0040623047  5.2759954e-10  1.1069443e-06  
   63  2.6698889  0.00072175181  -0.0044774822  5.1076997e-10  1.0556042e-06  
   64  2.6260349  0.00072812249  -0.0048869118  4.9474221e-10  1.0088784e-06  
   65  2.584095  0.00073475335  -0.0052914112  4.7945872e-10  9.6626613e-07  
   66  2.5438574  0.00074161493  -0.0056917984  4.6489807e-10  9.2721665e-07  
   67  2.5051099  0.00074867775  -0.0060888912  4.5097119e-10  8.9112947e-07  
   68  2.4676618  0.00075590614  -0.0064832135  4.376338e-10  8.5743809e-07  
   69  2.4314065  0.00076323953  -0.0068741134  4.2487606e-10  8.2587173e-07  
   70  2.3962588  0.00077061114  -0.0072606452  4.1265596e-10  7.962206e-07  
   71  2.3621332  0.00077796421  -0.0076418631  4.009678e-10  7.6825444e-07  
